Competition,Date,Competition,Sport,Event,Stroke,Gender,Rank,Medal,Name,Nation,DoB,Country,Age (days),Time,PhaseName,Distance,Speed,Olympic Year,Olympic Cycle,Pred Formula Speed,Cond Pred Formula Speed,Residuals,Residuals Conditional
WCh,25/07/2001,World Championships,Swimming,100m,FRS,F,6,,Xu Yanwei,CHN,14/06/1984,China,17-041,55.38,,100,1.805706031,2004,1,1.657847089,1.802930283,0.147858942,0.002775748
WCh,25/07/2001,World Championships,Swimming,100m,FRS,F,7,,Johanna Sjöberg,SWE,8/3/1978,Sweden,23-139,55.42,,100,1.804402743,2004,1,1.657847089,1.776641034,0.146555653,0.027761708
WCh,25/07/2001,World Championships,Swimming,100m,FRS,F,8,,Sarah Ryan,AUS,20/02/1977,Australia,24-155,55.53,,100,1.800828381,2004,1,1.657847089,1.796920087,0.142981292,0.003908294
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,1,G,Inge de Bruijn,NED,24/08/1973,Netherlands,27-028,53.83,,100,1.857700167,2000,0,1.660092405,1.829129755,0.197607763,0.028570412
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,2,S,Therese Alshammar,SWE,26/08/1977,Sweden,23-026,54.33,,100,1.840603718,2000,0,1.660092405,1.806817626,0.180511313,0.033786092
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,3,B,Jenny Thompson,USA,26/02/1973,United States,27-208,54.43,,100,1.83722212,2000,0,1.660092405,1.824290736,0.177129715,0.012931384
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,3,B,Dara Torres,USA,15/04/1967,United States,33-159,54.43,,100,1.83722212,2000,0,1.660092405,1.811058156,0.177129715,0.026163964
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,5,,Martina Moravcova,SVK,16/01/1976,Slovakia,24-249,54.72,,100,1.82748538,2000,0,1.660092405,1.806827762,0.167392975,0.020657618
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,6,,Helene Muller,RSA,25/04/1978,South Africa,22-149,55.19,,100,1.81192245,2000,0,1.660092405,1.782121347,0.151830045,0.029801103
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,7,,Sumika Minamoto,JPN,2/5/1979,Japan,21-142,55.53,,100,1.800828381,2000,0,1.660092405,1.780214801,0.140735976,0.02061358
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,8,,Wilma van Rijn,NED,17/07/1971,Netherlands,29-066,55.58,,100,1.799208348,2000,0,1.660092405,1.796419624,0.139115944,0.002788724
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,9,,Sue Rolph,ENG,15/05/1978,Great Britain,22-129,55.69,,100,1.795654516,2000,0,1.660092405,1.802727297,0.135562111,-0.007072781
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,10,,Karen Pickering,ENG,19/12/1971,Great Britain,28-277,55.71,,100,1.795009873,2000,0,1.660092405,1.796507535,0.134917468,-0.001497662
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,11,,Rania Elwani,EGY,14/10/1977,Egypt,22-343,55.85,,100,1.790510295,2000,0,1.660092405,1.755052646,0.130417891,0.035457649
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,12,,Sarah Ryan,AUS,20/02/1977,Australia,23-214,55.93,,100,1.787949222,2000,0,1.660092405,1.799353757,0.127856818,-0.011404534
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,13,,Louise Jöhncke,SWE,31/07/1976,Sweden,24-052,55.94,,100,1.787629603,2000,0,1.660092405,1.785080962,0.127537198,0.002548641
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,13,,Laura Nicholls,CAN,25/09/1978,Canada,21-362,55.94,,100,1.787629603,2000,0,1.660092405,1.785910331,0.127537198,0.001719272
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,15,,Sandra Völker,GER,1/4/1974,Germany,26-173,55.97,,100,1.786671431,2000,0,1.660092405,1.812585549,0.126579026,-0.025914118
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,16,,Alena Popchanka,FRA,28/07/1979,Belarus,21-055,56.4,,100,1.773049645,2000,0,1.660092405,1.812505705,0.112957241,-0.039456059
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,17,,Olga Mukomol,UKR,13/03/1979,Ukraine,21-192,56.59,,100,1.76709666,2000,0,1.660092405,1.756230965,0.107004256,0.010865695
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,18,,Hanna-Maria Seppälä,FIN,13/12/1984,Finland,15-283,56.68,,100,1.764290755,2000,0,1.660092405,1.785167605,0.10419835,-0.02087685
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,19,,Han Xue,CHN,21/09/1981,China,19-000,56.72,,100,1.763046544,2000,0,1.660092405,1.761002924,0.10295414,0.002043621
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,20,,Ekaterina Kibalo,RUS,18/03/1982,Russia,18-187,56.97,,100,1.755309812,2000,0,1.660092405,1.753423796,0.095217408,0.001886016
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,21,,Cristina Chiuso,ITA,25/12/1973,Italy,26-271,57.09,,100,1.751620249,2000,0,1.660092405,1.757905438,0.091527844,-0.006285189
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,22,,Joscelin Yeo,SIN,2/5/1979,Singapore,21-142,57.15,,100,1.749781277,2000,0,1.660092405,1.719501455,0.089688873,0.030279823
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,23,,Florencia Szigeti,ARG,8/7/1981,Argentina,19-075,57.2,,100,1.748251748,2000,0,1.660092405,1.766550094,0.088159344,-0.018298346
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,24,,Leah Martindale,BAR,27/06/1978,Barbados,22-086,57.21,,100,1.747946163,2000,0,1.660092405,1.768391377,0.087853759,-0.020445213
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,25,,Antonia Machaira,GRE,21/05/1971,Greece,29-123,57.24,,100,1.747030049,2000,0,1.660092405,1.739129005,0.086937644,0.007901044
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,26,,Ilona Hlavackova,CZE,15/03/1977,Czech Republic,23-190,57.37,,100,1.743071292,2000,0,1.660092405,1.741433269,0.082978887,0.001638023
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,27,,Judith Draxler,AUT,24/03/1970,Austria,30-181,57.4,,100,1.742160279,2000,0,1.660092405,1.744334821,0.082067874,-0.002174543
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,28,,Kirsty Coventry,ZIM,16/09/1983,Zimbabwe,17-005,57.47,,100,1.740038281,2000,0,1.660092405,1.738461467,0.079945876,0.001576814
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,29,,Gyongyver Lakos,HUN,1/6/1977,Hungary,23-112,57.71,,100,1.732801941,2000,0,1.660092405,1.731370758,0.072709536,0.001431183
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,29,,Elina Partoka,EST,8/2/1983,Estonia,17-226,57.71,,100,1.732801941,2000,0,1.660092405,1.739232282,0.072709536,-0.006430342
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,31,,Susie O'Neill,AUS,2/8/1973,Australia,27-050,57.78,,100,1.730702665,2000,0,1.660092405,1.772184961,0.070610261,-0.041482296
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,32,,Eileen Coparropa,PAN,31/03/1981,Panama,19-174,57.82,,100,1.729505361,2000,0,1.660092405,1.738084313,0.069412957,-0.008578952
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,33,,Monique Robins,NZL,25/09/1983,New Zealand,16-362,57.85,,100,1.72860847,2000,0,1.660092405,1.72726142,0.068516066,0.00134705
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,34,,Siobhan Cropper,TTO,13/04/1978,Trinidad & Tobago,22-161,57.91,,100,1.726817475,2000,0,1.660092405,1.738375702,0.066725071,-0.011558227
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,35,,Tine Bossuyt,BEL,10/6/1980,Belgium,20-103,58.02,,100,1.723543606,2000,0,1.660092405,1.722297914,0.063451201,0.001245691
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,36,,Lara Hrund Bjargardottir,ISL,15/07/1981,Iceland,19-068,58.44,,100,1.711156742,2000,0,1.660092405,1.710157752,0.051064337,0.00099899
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,37,,Lara Heinz,LUX,27/05/1981,Luxembourg,19-117,58.55,,100,1.70794193,2000,0,1.660092405,1.722695288,0.047849525,-0.014753358
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,38,,Caroline Pickering-Puamau,FIJ,1/5/1980,Fiji,20-143,58.62,,100,1.705902422,2000,0,1.660092405,1.664777295,0.045810018,0.041125128
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,39,,Pilin Tachakittiraran,THA,14/06/1983,Thailand,17-099,58.69,,100,1.70386778,2000,0,1.660092405,1.703013169,0.043775375,0.000854611
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,40,,Chang Heejin,KOR,5/9/1986,Korea,14-016,58.77,,100,1.701548409,2000,0,1.660092405,1.737676763,0.041456004,-0.036128354
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,41,,Jurate Ladaviciute,LTU,19/02/1985,Lithuania,15-215,58.78,,100,1.701258932,2000,0,1.660092405,1.700455853,0.041166527,0.000803078
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,42,,Chantal Gibney,IRL,28/12/1980,Ireland,19-268,58.79,,100,1.700969553,2000,0,1.660092405,1.700172186,0.040877148,0.000797367
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,43,,Ekaterina Tochenaya,KGZ,9/5/1981,Kyrgyzstan,19-135,58.8,,100,1.700680272,2000,0,1.660092405,1.699888614,0.040587867,0.000791658
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,44,,Anna Stylianou,CYP,20/05/1986,Cyprus,14-124,59.08,,100,1.692620176,2000,0,1.660092405,1.723052566,0.032527771,-0.03043239
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,45,,Agnese Ozolina,LAT,12/11/1979,Latvia,20-314,59.28,,100,1.686909582,2000,0,1.660092405,1.688584231,0.026817177,-0.001674649
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,46,,Tsai Shu Min,TPE,4/2/1979,Chinese Taipei,21-230,59.39,,100,1.683785149,2000,0,1.660092405,1.697108479,0.023692744,-0.01332333
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,47,,Nicole Hayes,PLW,5/4/1984,Palau,16-169,60.89,,100,1.642305797,2000,0,1.660092405,1.642646837,-0.017786607,-0.00034104
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,48,,Rola El Haress,LIB,5/3/1983,Lebanon,17-200,63.26,,100,1.580777743,2000,0,1.660092405,1.582270167,-0.079314662,-0.001492425
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,49,,Maria Awori,KEN,8/11/1984,Kenya,15-318,66.23,,100,1.509889778,2000,0,1.660092405,1.512652431,-0.150202627,-0.002762653
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,50,,Nathalie Lee Baw,MRI,9/4/1985,Mauritius,15-165,66.67,,100,1.499925004,2000,0,1.660092405,1.502861229,-0.160167401,-0.002936225
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,51,,Zeina Sahel,SEN,13/09/1983,Senegal,17-008,67.37,,100,1.484340211,2000,0,1.660092405,1.487545383,-0.175752194,-0.003205172
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,52,,Supra Singhal,UGA,2/3/1982,Uganda,18-203,68.15,,100,1.467351431,2000,0,1.660092405,1.470846245,-0.192740974,-0.003494815
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,53,,Sanjaajamts Altantuya,MGL,6/3/1976,Mongolia,24-199,70.22,,100,1.424095699,2000,0,1.660092405,1.428311053,-0.235996705,-0.004215354
OG,21/09/2000,Olympic Games,Swimming,100m,FRS,F,54,,Katerina Izmaylova,TJK,10/6/1977,Tajikistan,23-103,79.12,,100,1.263902932,2000,0,1.660092405,1.349403229,-0.396189472,-0.085500297
RegCh,5/7/2000,European Championships,Swimming,100m,FRS,F,1,G,Therese Alshammar,SWE,26/08/1977,Sweden,22-314,54.41,,100,1.837897445,2000,0,1.660092405,1.806817626,0.177805041,0.031079819
RegCh,5/7/2000,European Championships,Swimming,100m,FRS,F,2,S,Martina Moravcova,SVK,16/01/1976,Slovakia,24-171,54.45,,100,1.836547291,2000,0,1.660092405,1.806827762,0.176454886,0.029719529
RegCh,5/7/2000,European Championships,Swimming,100m,FRS,F,3,B,Mette Jacobsen,DEN,24/03/1973,Denmark,27-103,55.31,,100,1.807991322,2000,0,1.660092405,1.803913142,0.147898917,0.00407818
RegCh,18/05/2000,Australian Championships,Swimming,100m,FRS,F,1,G,Sarah Ryan,AUS,20/02/1977,Australia,23-088,55.46,,100,1.803101334,2000,0,1.660092405,1.799353757,0.14300893,0.003747578
RegCh,18/05/2000,Australian Championships,Swimming,100m,FRS,F,2,S,Giaan Rooney,AUS,15/11/1982,Australia,17-185,56.19,,100,1.779676099,2000,0,1.660092405,1.777291553,0.119583694,0.002384546
RegCh,18/05/2000,Australian Championships,Swimming,100m,FRS,F,3,B,Melanie Dodd,AUS,10/5/1973,Australia,27-008,56.56,,100,1.768033946,2000,0,1.660092405,1.765888388,0.107941542,0.002145559
RegCh,27/08/1999,Pan Pacific Championships,Swimming,100m,FRS,F,1,G,Jenny Thompson,USA,26/02/1973,United States,26-182,54.89,,100,1.821825469,2000,3,1.651750284,1.815123503,0.170075186,0.006701966
RegCh,27/08/1999,Pan Pacific Championships,Swimming,100m,FRS,F,2,S,Sarah Ryan,AUS,20/02/1977,Australia,22-188,55.58,,100,1.799208348,2000,3,1.651750284,1.790311834,0.147458065,0.008896514
RegCh,27/08/1999,Pan Pacific Championships,Swimming,100m,FRS,F,3,B,Rebecca Creedy,AUS,12/3/1983,Australia,16-168,55.9,,100,1.788908766,2000,3,1.651750284,1.786224059,0.137158482,0.002684707
RegCh,2/8/1999,Pan American Games,Swimming,100m,FRS,F,1,G,Laura Nicholls,CAN,25/09/1978,Canada,20-311,56.25,,100,1.777777778,2000,3,1.651750284,1.776935963,0.126027494,0.000841815
RegCh,2/8/1999,Pan American Games,Swimming,100m,FRS,F,2,S,Tammie Stone,USA,30/03/1976,United States,23-125,56.44,,100,1.771793055,2000,3,1.651750284,1.76939866,0.120042771,0.002394394
RegCh,2/8/1999,Pan American Games,Swimming,100m,FRS,F,3,B,Marianne Limpert,CAN,10/10/1972,Canada,26-296,56.69,,100,1.763979538,2000,3,1.651750284,1.7688387,0.112229254,-0.004859162
RegCh,28/07/1999,European Championships,Swimming,100m,FRS,F,1,G,Sue Rolph,ENG,15/05/1978,Great Britain,21-074,55.03,,100,1.817190623,2000,3,1.651750284,1.793668422,0.16544034,0.023522201
RegCh,28/07/1999,European Championships,Swimming,100m,FRS,F,2,S,Inge de Bruijn,NED,24/08/1973,Netherlands,25-338,55.24,,100,1.810282404,2000,3,1.651750284,1.819938205,0.158532121,-0.009655801
RegCh,28/07/1999,European Championships,Swimming,100m,FRS,F,3,B,Sandra Völker,GER,1/4/1974,Germany,25-118,55.36,,100,1.806358382,2000,3,1.651750284,1.803477136,0.154608098,0.002881246
RegCh,20/12/1998,Asian Games,Swimming,100m,FRS,F,1,G,Shan Ying,CHN,7/8/1978,China,20-135,56.2,,100,1.779359431,2000,2,1.649157262,1.806007385,0.130202169,-0.026647954
RegCh,20/12/1998,Asian Games,Swimming,100m,FRS,F,2,S,Chao Na,CHN,13/03/1980,China,18-282,56.39,,100,1.773364072,2000,2,1.649157262,1.77088367,0.12420681,0.002480402
RegCh,20/12/1998,Asian Games,Swimming,100m,FRS,F,2,S,Sumika Minamoto,JPN,2/5/1979,Japan,19-232,56.39,,100,1.773364072,2000,2,1.649157262,1.768488403,0.12420681,0.004875668
CG,12/9/1998,Commonwealth Games,Swimming,100m,FRS,F,1,G,Sue Rolph,ENG,15/05/1978,Great Britain,20-120,55.17,,100,1.8125793,2000,2,1.649157262,1.790852608,0.163422039,0.021726692
CG,12/9/1998,Commonwealth Games,Swimming,100m,FRS,F,2,S,Susie O'Neill,AUS,2/8/1973,Australia,25-041,55.58,,100,1.799208348,2000,2,1.649157262,1.760511457,0.150051087,0.038696891
CG,12/9/1998,Commonwealth Games,Swimming,100m,FRS,F,3,B,Rebecca Creedy,AUS,12/3/1983,Australia,15-184,56.07,,100,1.78348493,2000,2,1.649157262,1.783419931,0.134327668,6.49981E-05
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,1,G,Jenny Thompson,USA,26/02/1973,United States,24-320,54.95,,100,1.819836215,2000,2,1.649157262,1.812274007,0.170678953,0.007562207
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,2,S,Martina Moravcova,SVK,16/01/1976,Slovakia,21-361,55.09,,100,1.815211472,2000,2,1.649157262,1.794926063,0.16605421,0.020285409
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,3,B,Shan Ying,CHN,7/8/1978,China,19-158,55.1,,100,1.814882033,2000,2,1.649157262,1.806007385,0.165724771,0.008874648
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,4,,Amy Van Dyken,USA,15/02/1973,United States,24-331,55.15,,100,1.813236627,2000,2,1.649157262,1.803733633,0.164079366,0.009502994
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,5,,Sandra Völker,GER,1/4/1974,Germany,23-286,55.33,,100,1.807337791,2000,2,1.649157262,1.800645923,0.15818053,0.006691868
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,6,,Sue Rolph,ENG,15/05/1978,Great Britain,19-242,56.03,,100,1.784758165,2000,2,1.649157262,1.790852608,0.135600904,-0.006094443
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,7,,Sumika Minamoto,JPN,2/5/1979,Japan,18-255,56.48,,100,1.770538244,2000,2,1.649157262,1.768488403,0.121380982,0.00204984
WCh,12/1/1998,World Championships,Swimming,100m,FRS,F,8,,Inge de Bruijn,NED,24/08/1973,Netherlands,24-141,56.49,,100,1.770224819,2000,2,1.649157262,1.817081151,0.121067557,-0.046856333
RegCh,24/08/1997,European Championships,Swimming,100m,FRS,F,1,G,Sandra Völker,GER,1/4/1974,Germany,23-145,55.38,,100,1.805706031,2000,1,1.654688175,1.806684897,0.151017856,-0.000978866
RegCh,24/08/1997,European Championships,Swimming,100m,FRS,F,2,S,Martina Moravcova,SVK,16/01/1976,Slovakia,21-220,55.46,,100,1.803101334,2000,1,1.654688175,1.800945854,0.148413159,0.002155481
RegCh,24/08/1997,European Championships,Swimming,100m,FRS,F,3,B,Antje Buschschulte,GER,27/12/1978,Germany,18-240,55.5,,100,1.801801802,2000,1,1.654688175,1.809744351,0.147113626,-0.007942549
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,1,G,Le Jingyi,CHN,19/03/1975,China,21-123,54.5,,100,1.834862385,1996,0,1.654030359,1.830280459,0.180832026,0.004581927
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,2,S,Sandra Völker,GER,1/4/1974,Germany,22-110,54.88,,100,1.822157434,1996,0,1.654030359,1.805966655,0.168127075,0.016190779
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,3,B,Angel Martino,USA,25/04/1967,United States,29-086,54.93,,100,1.820498817,1996,0,1.654030359,1.80974045,0.166468457,0.010758367
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,4,,Amy Van Dyken,USA,15/02/1973,United States,23-156,55.11,,100,1.814552713,1996,0,1.654030359,1.809063489,0.160522354,0.005489224
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,5,,Franziska Van Almsick,GER,5/4/1978,Germany,18-106,55.59,,100,1.798884691,1996,0,1.654030359,1.821171684,0.144854332,-0.022286992
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,6,,Sarah Ryan,AUS,20/02/1977,Australia,19-151,55.85,,100,1.790510295,1996,0,1.654030359,1.79278318,0.136479936,-0.002272885
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,7,,Mette Jacobsen,DEN,24/03/1973,Denmark,23-118,56.01,,100,1.785395465,1996,0,1.654030359,1.797325916,0.131365106,-0.011930451
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,8,,Karin Brienesse,NED,17/07/1969,Netherlands,27-003,56.12,,100,1.781895937,1996,0,1.654030359,1.783492787,0.127865578,-0.00159685
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,9,,Shan Ying,CHN,7/8/1978,China,17-348,55.74,,100,1.794043775,1996,0,1.654030359,1.811343959,0.140013415,-0.017300184
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,10,,Linda Olofsson,SWE,29/08/1972,Sweden,23-326,55.83,,100,1.791151711,1996,0,1.654030359,1.788404073,0.137121351,0.002747638
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,11,,Luminita Dobrescu,ROU,19/04/1971,Romania,25-092,55.98,,100,1.786352269,1996,0,1.654030359,1.785585373,0.132321909,0.000766896
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,12,,Leah Martindale,BAR,27/06/1978,Barbados,18-023,56.03,,100,1.784758165,1996,0,1.654030359,1.761933863,0.130727806,0.022824302
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,13,,Natalya Meshcheryakova,RUS,1/6/1972,Russia,24-049,56.17,,100,1.780309774,1996,0,1.654030359,1.777786811,0.126279415,0.002522963
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,14,,Karen Pickering,ENG,19/12/1971,Great Britain,24-214,56.32,,100,1.775568182,1996,0,1.654030359,1.789947352,0.121537823,-0.01437917
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,15,,Martina Moravcova,SVK,16/01/1976,Slovakia,20-186,56.47,,100,1.77085178,1996,0,1.654030359,1.800229893,0.11682142,-0.029378113
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,16,,Sue Rolph,ENG,15/05/1978,Great Britain,18-066,56.58,,100,1.767408978,1996,0,1.654030359,1.796144402,0.113378619,-0.028735423
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,17,,Shannon Shakespeare,CAN,6/5/1977,Canada,19-075,56.63,,100,1.76584849,1996,0,1.654030359,1.763623265,0.111818131,0.002225226
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,18,,Vibeke Johansen,NOR,27/07/1978,Norway,17-359,56.88,,100,1.758087201,1996,0,1.654030359,1.756020848,0.104056842,0.002066353
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,19,,Rania Elwani,EGY,14/10/1977,Egypt,18-280,56.89,,100,1.757778168,1996,0,1.654030359,1.748643841,0.103747809,0.009134327
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,20,,Solenne Figues,FRA,6/6/1979,France,17-044,56.9,,100,1.757469244,1996,0,1.654030359,1.755415513,0.103438885,0.002053731
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,21,,Claudia Franco,ESP,21/07/1975,Spain,20-365,57,,100,1.754385965,1996,0,1.654030359,1.748251532,0.100355606,0.006134433
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,22,,Minna Helena Salmela,FIN,3/5/1971,Finland,25-078,57.15,,100,1.749781277,1996,0,1.654030359,1.73896314,0.095750918,0.010818137
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,23,,Gabrielle Rose,USA,1/11/1977,Brazil,18-262,57.16,,100,1.749475157,1996,0,1.654030359,1.747584335,0.095444798,0.001890822
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,24,,Cecilia Vianini,ITA,19/11/1976,Italy,19-244,57.17,,100,1.749169145,1996,0,1.654030359,1.747284545,0.095138785,0.0018846
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,25,,Sumika Minamoto,JPN,2/5/1979,Japan,17-079,57.25,,100,1.746724891,1996,0,1.654030359,1.773714113,0.092694532,-0.026989222
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,26,,Siobhan Cropper,TTO,13/04/1978,Trinidad & Tobago,18-098,57.3,,100,1.745200698,1996,0,1.654030359,1.732027795,0.091170339,0.013172903
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,27,,Judith Draxler,AUT,24/03/1970,Austria,26-118,57.34,,100,1.743983258,1996,0,1.654030359,1.737965154,0.089952899,0.006018104
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,28,,Metka Sparavec,SLO,9/12/1978,Slovenia,17-224,57.66,,100,1.734304544,1996,0,1.654030359,1.732720979,0.080274185,0.001583565
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,29,,Alison Fitch,NZL,18/02/1980,New Zealand,16-153,57.71,,100,1.732801941,1996,0,1.654030359,1.754122368,0.078771581,-0.021320427
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,30,,Anna Nyiriy,HUN,25/05/1981,Hungary,15-056,57.82,,100,1.729505361,1996,0,1.654030359,1.728018476,0.075475002,0.001486886
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,31,,Antonia Machaira,GRE,21/05/1971,Greece,25-060,57.92,,100,1.726519337,1996,0,1.654030359,1.732778347,0.072488978,-0.00625901
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,32,,Monica Dahl,NAM,10/7/1975,Namibia,21-010,57.95,,100,1.725625539,1996,0,1.654030359,1.712345345,0.07159518,0.013280194
OG,20/07/1996,Olympic Games,Swimming,100m,FRS,F,33,,Helene Muller,RSA,25/04/1978,South Africa,18-086,57.98,,100,1.724732666,1996,0,1.654030359,1.775613696,0.070702307,-0.05088103
